num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_explained_var,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/total_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/weights_seq_no,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
1,1440000.0,False,180,0a60e_00000,2025-11-25_10-24-27,1764033867,13.183056116104126,1464.3886470794678,40676,DESKTOP-M8HSDGN,172.28.117.198,1464.3886470794678,180,6.752514795154571,1.4363111342909616e-05,6.75217614276824,0.8211795318575069,5.924974677749798,0.004344294473446011,179.0,701.0901728008555,0.00013248982136603518,0.7520034494535854,0.00014784015318778358,8000.0,701.0901728008555,10.0,1440.0,0.0004382953999993333,1440000.0,1077.883643634598,10,0,10,11.916666666666666,49.4,0.003888888888888889,0.085205078125,0.00012573043748856713,1440000.0,0.000349198798365984,8000.0,8000.0,1440000.0,0,8000.0,160256,144141,1808218080,10028520,8015.016814350268,28873728,1380306.622894254,22039.157188261714,28873728,0.0,-0.0985508,128.0,6.2958317,0.0003,1.0,-0.11009509,-0.23212323,160256,180.0,144141,6.0053263,0.017286096,3.4171876907348633,110.47136,22039.121232804933,0.17825559051255002,8.46404009610077e-06,4.878870090846054e-05,2.5388658297130247e-06,1.7489251417105584e-05,1.657671201351234e-06,1.4045343541733605e-05,4.6724344947823244e-05,0.00013912761500298258,5.447149868321046e-05,1.8759452169714676e-06,2.424904950001619e-05,0.05782121555621335,0.00037306346054599303,1.7696644167068175e-05,0.08290916078111633,0.03365881000144957,0.003122283530265493,5.183506761134949e-06,9.1975118692676e-05
1,1448000.0,False,181,0a60e_00000,2025-11-25_10-24-34,1764033874,7.294749736785889,1471.6833968162537,40676,DESKTOP-M8HSDGN,172.28.117.198,1471.6833968162537,181,6.75785924460302,1.4333510228648062e-05,6.757520972880553,0.8212122191889296,5.930290009722302,0.004341579398702866,180.0,701.255547876676,0.00013557714363206418,0.7520531408900514,0.0001544678167097867,8000.0,701.255547876676,0.0,1440.0,0.0004382953999993333,1448000.0,1054.1082414359068,10,0,10,19.750000000000004,49.39999999999999,0.0,0.085205078125,0.0001300083442509558,1448000.0,0.00036027143614286055,8000.0,8000.0,1448000.0,0,8000.0,160256,144141,1818246600,10028520,8014.966646206765,29033984,1346859.3771012505,21505.583296775356,29033984,0.0,-0.22856152,128.0,7.516524,0.0003,1.0,-0.152855,-0.27903828,160256,181.0,144141,7.6860237,0.0149298385,3.4171876907348633,255.64359,21505.547351435773,0.17787710224742087,8.709266833904023e-06,5.009708471398219e-05,2.6270514437395343e-06,1.7997952233472938e-05,1.7405140182449311e-06,1.426079321011095e-05,4.8283276532258496e-05,0.00014466438890895064,5.6082732650239857e-05,1.9290151112382326e-06,2.4447418873880807e-05,0.057783187620650205,0.00037196509593830855,1.7685607721398562e-05,0.08254403892330396,0.03368838840143321,0.0031191399549634334,5.17519169712446e-06,9.172876750561794e-05
1,1456000.0,False,182,0a60e_00000,2025-11-25_10-24-40,1764033880,6.478922128677368,1478.162318944931,40676,DESKTOP-M8HSDGN,172.28.117.198,1478.162318944931,182,6.755002402926985,1.4319105122569752e-05,6.754664388131744,0.8210333053070387,5.927616973435082,0.004336168124717614,181.0,501.73385443008704,0.00013116012860446867,0.751905318303152,0.00014592019086951687,8000.0,501.73385443008704,10.0,1450.0,0.0004382953999993333,1456000.0,1056.2366764542405,10,0,10,14.899999999999999,49.4,0.0011111111111111111,0.085205078125,0.00012732679313633583,1456000.0,0.0003496485729058609,8000.0,8000.0,1456000.0,0,8000.0,160512,144141,1828303680,10057080,8015.016979744697,29194496,1356865.47401162,21664.807803140295,29194496,0.0,-0.024119616,128.0,6.8588953,0.0003,1.0,-0.019208394,-0.13686655,160512,182.0,144141,6.494156,0.01435953,3.4171876907348633,128.07738,21664.77371754236,0.17846108283494533,8.294380300313912e-06,4.8261931910016295e-05,2.5414185869762218e-06,1.761484880061048e-05,1.7118414555229257e-06,1.3890790118682437e-05,4.7038216966641965e-05,0.00013892228401173585,5.38888075330018e-05,1.8394720314540613e-06,2.4289964377408717e-05,0.057751419304439375,0.0003716826749767968,1.7654781641452336e-05,0.08313757949406841,0.03371207247741573,0.003118241085414023,5.163039779734912e-06,9.192945983090645e-05
1,1464000.0,False,183,0a60e_00000,2025-11-25_10-24-47,1764033887,6.328093528747559,1484.4904124736786,40676,DESKTOP-M8HSDGN,172.28.117.198,1484.4904124736786,183,6.7506536238777155,1.4298084075377305e-05,6.750316226640424,0.820817828583965,5.923489126460728,0.004334889293465933,182.0,308.31782432787617,0.00012730192948620116,0.7516537622501207,0.00014236229884273267,8000.0,308.31782432787617,10.0,1460.0,0.0004382953999993333,1464000.0,1064.9804746874004,10,0,10,14.244444444444447,49.4,0.0,0.085205078125,0.00012200578832660836,1464000.0,0.0003366456051084927,8000.0,8000.0,1464000.0,0,8000.0,160512,144141,1838360760,10057080,8015.06680994725,29355008,1368209.496935044,21845.38442521052,29355008,0.0,-0.24633968,128.0,6.7849326,0.0003,1.0,-0.09587975,-0.21908754,160512,183.0,144141,6.1330323,0.016200008,3.4171876907348633,165.13214,21845.364064852092,0.17801660178659687,8.074704276496196e-06,4.743901887515146e-05,2.4669471135524647e-06,1.6966531676397173e-05,1.6343265768775605e-06,1.3309595686353352e-05,4.525837405669422e-05,0.00013468835884289222,5.2591957822347097e-05,1.7753957130299759e-06,2.3246467182254007e-05,0.057706621261395835,0.00037036405822625697,1.7641223824845715e-05,0.08274738374912974,0.033705359772641164,0.003117182044566432,5.15174938278841e-06,9.201852522806427e-05
1,1472000.0,False,184,0a60e_00000,2025-11-25_10-24-53,1764033893,6.5636444091796875,1491.0540568828583,40676,DESKTOP-M8HSDGN,172.28.117.198,1491.0540568828583,184,6.748710569698936,1.4295703239293509e-05,6.748373212494014,0.8209447121781231,5.921422596116116,0.004332820110525615,183.0,180.84650118641872,0.00013066759448046824,0.751858744153621,0.0001466959907789297,8000.0,180.84650118641872,10.0,1470.0,0.0004382953999993333,1472000.0,1074.3770934875104,10,0,10,14.844444444444447,49.4,0.0,0.08704969618055555,0.0001252767893344896,1472000.0,0.000346542423190856,8000.0,8000.0,1472000.0,0,8000.0,160512,144141,1848417840,10057080,8015.116141847777,29515520,1376139.131310653,21971.52896542354,29515520,0.0,-0.20043778,128.0,6.8579273,0.0003,1.0,-0.13244206,-0.25824866,160512,184.0,144141,6.7999125,0.016746905,3.4171876907348633,192.82504,21971.498586488895,0.17856578987872834,8.271732521566268e-06,4.824211163179724e-05,2.5168037618294085e-06,1.7382871839538942e-05,1.6877298239810067e-06,1.3657402416332307e-05,4.6291773911804495e-05,0.0001388019695199145,5.4012742624443436e-05,1.8481631763709623e-06,2.4011394186080103e-05,0.057675525188783244,0.00037005968764313026,1.7623261588942748e-05,0.08331753286164609,0.033716093534920645,0.003117059004122351,5.139781893618466e-06,9.215820996766097e-05
1,1480000.0,False,185,0a60e_00000,2025-11-25_10-25-07,1764033907,13.091615200042725,1504.145672082901,40676,DESKTOP-M8HSDGN,172.28.117.198,1504.145672082901,185,6.745067870471944,1.4269486209241095e-05,6.744730075139073,0.8208224740363469,5.917907440264959,0.004327558829417068,184.0,701.0901728008555,0.0001291123015499078,0.7517232997720852,0.00014198888807830988,8000.0,701.0901728008555,10.0,1480.0,0.0004382953999993333,1480000.0,1081.6190914429546,10,0,10,12.061111111111112,49.4,0.0,0.0870361328125,0.00012407316499996542,1480000.0,0.0003410259185647231,8000.0,8000.0,1480000.0,0,8000.0,160256,144141,1858446360,10028520,8015.0649804293,29675776,1385498.4953934,22122.049323222684,29675776,0.0,-0.2275449,128.0,6.740319,0.0003,1.0,-0.12336734,-0.25238645,160256,185.0,144141,5.5504284,0.018031172,3.4171876907348633,121.814995,22122.020604795543,0.178174708119942,8.195410884211241e-06,4.78118022643288e-05,2.4915525293272343e-06,1.703657140535619e-05,1.6430752621902718e-06,1.3639937292354846e-05,4.5875739080890486e-05,0.00013469305619705037,5.350188799005928e-05,1.8197691364827728e-06,2.3739492164747502e-05,0.05767030532689496,0.0003691779207651312,1.7596328967571834e-05,0.08294243035303132,0.03371050013956864,0.0031135943440780828,5.128444078494241e-06,9.190614787250584e-05
1,1488000.0,False,186,0a60e_00000,2025-11-25_10-25-14,1764033914,7.0981605052948,1511.2438325881958,40676,DESKTOP-M8HSDGN,172.28.117.198,1511.2438325881958,186,6.748528831617226,1.4269491347800214e-05,6.748191034987682,0.8207465852659871,5.921445912762312,0.004324057861122559,185.0,701.255547876676,0.00013117342912372207,0.7517010638483631,0.00014672448586600635,8000.0,701.255547876676,0.0,1480.0,0.0004382953999993333,1488000.0,1057.919964118408,10,0,10,20.98888888888889,49.4,0.0,0.0854220920138889,0.00012526141692109557,1488000.0,0.0003465837189973393,8000.0,8000.0,1488000.0,0,8000.0,160256,144141,1868474880,10028520,8015.0143306250075,29836032,1352382.3748113983,21593.765833706067,29836032,0.0,-0.10331082,128.0,7.195756,0.0003,1.0,-0.21972306,-0.3433982,160256,186.0,144141,6.4095693,0.015134539,3.4171876907348633,210.3166,21593.73954368439,0.17776931622873818,8.294186275685607e-06,4.813845774224538e-05,2.5261313556866225e-06,1.7179579152655632e-05,1.689743254576012e-06,1.3729146122026032e-05,4.678317719699261e-05,0.00013784249305659542,5.40627650787146e-05,1.8720384724089965e-06,2.3783464693644125e-05,0.05765674114362816,0.0003677983715564862,1.7585695680242426e-05,0.08252256207950032,0.03374552528817202,0.0031089313106317834,5.113069635386962e-06,9.161405639808567e-05
1,1496000.0,False,187,0a60e_00000,2025-11-25_10-25-20,1764033920,6.318782806396484,1517.5626153945923,40676,DESKTOP-M8HSDGN,172.28.117.198,1517.5626153945923,187,6.744166283911051,1.4300106434131345e-05,6.743827378247806,0.8204905308133267,5.917346718914691,0.0043153073825084615,186.0,501.73385443008704,0.00013100497583583916,0.7515036475838799,0.00014598714680489044,8000.0,501.73385443008704,10.0,1490.0,0.0004382953999993333,1496000.0,1061.3163372578006,10,0,10,15.244444444444444,49.4,0.0022222222222222222,0.085205078125,0.0001254499324351749,1496000.0,0.0003461033460264916,8000.0,8000.0,1496000.0,0,8000.0,160512,144141,1878531960,10057080,8015.064187318757,29996544,1364006.2864612287,21778.801466187808,29996544,0.0,-0.22026956,128.0,7.426437,0.0003,1.0,-0.12593865,-0.25816724,160512,187.0,144141,6.1854744,0.016962558,3.4171876907348633,202.33783,21778.776128334208,0.17730495217644926,8.268306520658013e-06,4.8160937498540556e-05,2.587369464457497e-06,1.7444489884026896e-05,1.693703858891798e-06,1.371368354114042e-05,4.653515531328682e-05,0.00013767132914938333,5.383160586218022e-05,1.8515385883008858e-06,2.387491092024693e-05,0.057635383162186526,0.00036658518784079197,1.75593487293801e-05,0.08210415716870069,0.03372213787528985,0.003109556437526917,5.106968940307519e-06,9.173662583147892e-05
1,1504000.0,False,188,0a60e_00000,2025-11-25_10-25-26,1764033926,6.456691741943359,1524.0193071365356,40676,DESKTOP-M8HSDGN,172.28.117.198,1524.0193071365356,188,6.741219169871943,1.4283475365786387e-05,6.740880506425323,0.8205157744751901,5.914360748475542,0.004326394488690049,187.0,308.31782432787617,0.00013167933404579097,0.7512806567930406,0.00014670666117560377,8000.0,308.31782432787617,10.0,1500.0,0.0004382953999993333,1504000.0,1071.0538592853109,10,0,10,14.322222222222223,49.4,0.0011111111111111111,0.085205078125,0.0001256379658716369,1504000.0,0.0003471042670185105,8000.0,8000.0,1504000.0,0,8000.0,160512,144141,1888589040,10057080,8015.113545445569,30157056,1373453.148221082,21929.121381493704,30157056,0.0,-0.023420691,128.0,7.5929403,0.0003,1.0,-0.19422296,-0.31704828,160512,188.0,144141,6.3632793,0.013723548,3.4171876907348633,194.08307,21929.09437950446,0.17685605183468472,8.4054826072619e-06,4.868408457047733e-05,2.532881834960662e-06,1.7642259897465834e-05,1.680574692828133e-06,1.3605347771299896e-05,4.64025627912651e-05,0.00013955938277541535,5.429962875073012e-05,1.8411749991063868e-06,2.3861753900789128e-05,0.05760221132057057,0.00036536244595971397,1.7528955243584166e-05,0.08170540553701111,0.03370623428653123,0.0031101333731600738,5.094549255985297e-06,9.187341957540481e-05
1,1512000.0,False,189,0a60e_00000,2025-11-25_10-25-33,1764033933,6.574426889419556,1530.5937340259552,40676,DESKTOP-M8HSDGN,172.28.117.198,1530.5937340259552,189,6.739474605323229,1.4262480606009236e-05,6.739136369611062,0.8206084524804378,5.912532822050786,0.0043204092338001866,188.0,180.84650118641872,0.0001322665875332075,0.75125362956311,0.00014722469013326857,8000.0,180.84650118641872,10.0,1510.0,0.0004382953999993333,1512000.0,1079.1622940975785,10,0,10,14.366666666666667,49.4,0.0,0.085205078125,0.00012682825497916688,1512000.0,0.00035074422943647785,8000.0,8000.0,1512000.0,0,8000.0,160512,144141,1898646120,10057080,8015.162409991113,30317568,1380971.1672331595,22048.67688055816,30317568,0.0,-0.065922976,128.0,7.494914,0.0003,1.0,0.12909126,0.0015092337,160512,189.0,144141,6.012225,0.015402404,3.4171876907348633,346.15274,22048.650144934687,0.1774335618563354,8.440883301897629e-06,4.856875282481046e-05,2.54682315317386e-06,1.759582077412506e-05,1.6964925256066146e-06,1.4018465895237839e-05,4.7328793742100216e-05,0.0001391530074708115,5.467438185353917e-05,1.850663441227006e-06,2.4438543839631784e-05,0.05757654789737163,0.00036443347150319104,1.751335569857021e-05,0.08228704797164603,0.03373031601366833,0.0031089999994278125,5.083373765756796e-06,9.195353538019277e-05
1,1520000.0,False,190,0a60e_00000,2025-11-25_10-25-46,1764033946,13.089731454849243,1543.6834654808044,40676,DESKTOP-M8HSDGN,172.28.117.198,1543.6834654808044,190,6.736466283009994,1.4252605801234018e-05,6.736128373104955,0.8205186580356306,5.909605214460277,0.004326110971461242,189.0,701.0901728008555,0.00013284149714713064,0.751107772025477,0.00014804294767156284,8000.0,701.0901728008555,10.0,1520.0,0.0004382953999993333,1520000.0,1085.9867629452303,10,0,10,12.061111111111112,49.383333333333326,0.0,0.085205078125,0.00012731819973135994,1520000.0,0.00034885711395002395,8000.0,8000.0,1520000.0,0,8000.0,160256,144141,1908674640,10028520,8015.110785891203,30477824,1389434.6661322103,22184.866712515104,30477824,0.0,-0.27261114,128.0,5.951905,0.0003,1.0,-0.008151509,-0.12191382,160256,190.0,144141,5.847748,0.015873656,3.4171876907348633,144.20107,22184.845912349905,0.17793077496776769,8.6118987782511e-06,4.937108132369116e-05,2.5494859776615477e-06,1.7694454965325925e-05,1.6792825655972026e-06,1.3898653456441906e-05,4.70323576622522e-05,0.00014009137804389294,5.4323008979734255e-05,1.8243440188788033e-06,2.3613473556959782e-05,0.057548502608395474,0.0003642334467930111,1.7498872147948957e-05,0.08280552114193093,0.033740376193528814,0.003106488449434612,5.070600025777147e-06,9.167192002858192e-05
1,1528000.0,False,191,0a60e_00000,2025-11-25_10-25-54,1764033954,7.305736780166626,1550.989202260971,40676,DESKTOP-M8HSDGN,172.28.117.198,1550.989202260971,191,6.742079302419902,1.4231109741120992e-05,6.741741676473913,0.8205151154452706,5.91521384047568,0.0043287515617514635,190.0,701.255547876676,0.00013483043931044445,0.7511580057172242,0.0001520427258461555,8000.0,701.255547876676,0.0,1520.0,0.0004382953999993333,1528000.0,1062.1119846940207,10,0,10,20.54,49.41,0.002,0.08707275390625,0.0001307609342918618,1528000.0,0.00036039874780003224,8000.0,8000.0,1528000.0,0,8000.0,160256,144141,1918703160,10028520,8015.059678032291,30638080,1355784.8220127157,21648.05367357777,30638080,0.0,-0.16882944,128.0,6.8963733,0.0003,1.0,-0.13707384,-0.2661833,160256,191.0,144141,6.908482,0.017600939,3.4171876907348633,206.98953,21648.033498304892,0.1777183058480958,8.56135153647375e-06,4.983795570179004e-05,2.6451212278894573e-06,1.7949378378823642e-05,1.753946155826193e-06,1.4266826827685539e-05,4.840411572492234e-05,0.0001434084284221625,5.554935602981669e-05,1.948197088135737e-06,2.4855273739942103e-05,0.05750124792230782,0.000362725682329354,1.748281343283371e-05,0.08259992280051703,0.03378814840158907,0.0031015967649438065,5.057764029754095e-06,9.137643082963916e-05
1,1536000.0,False,192,0a60e_00000,2025-11-25_10-26-00,1764033960,6.523746490478516,1557.5129487514496,40676,DESKTOP-M8HSDGN,172.28.117.198,1557.5129487514496,192,6.739824366935708,1.422143864161048e-05,6.739487080309172,0.8204935329808191,5.912981375560924,0.004330762126137653,191.0,501.73385443008704,0.0001291829793044557,0.7508144817500533,0.00014338273119127008,8000.0,501.73385443008704,10.0,1530.0,0.0004382953999993333,1536000.0,1063.5737912840523,10,0,10,14.61111111111111,49.4,0.0011111111111111111,0.0870361328125,0.00012324103067729296,1536000.0,0.00034155547116343976,8000.0,8000.0,1536000.0,0,8000.0,160512,144141,1928760240,10057080,8015.109081251968,30798592,1364742.8282441422,21790.583195729527,30798592,0.0,-0.3299017,128.0,6.8897038,0.0003,1.0,-0.042364504,-0.16473712,160512,192.0,144141,6.554765,0.015649002,3.4171876907348633,311.16702,21790.562119435996,0.17818577723961107,8.158868663647131e-06,4.770997735468245e-05,2.5251414753740417e-06,1.7233870642118017e-05,1.6316785471945423e-06,1.3587420943041704e-05,4.5810563330074195e-05,0.00013615022672236698,5.334191403549118e-05,1.813097821060828e-06,2.3557631386120793e-05,0.0574905271130828,0.00036288675550164696,1.750374530191286e-05,0.08309522475250809,0.033771793037578914,0.0031007215572943633,5.073126392425554e-06,9.150221651892848e-05
1,1544000.0,False,193,0a60e_00000,2025-11-25_10-26-07,1764033967,6.399654388427734,1563.9126031398773,40676,DESKTOP-M8HSDGN,172.28.117.198,1563.9126031398773,193,6.736356461186352,1.420425425626682e-05,6.736019407086077,0.8204170929910082,5.90957652974531,0.004338033954874899,192.0,308.31782432787617,0.00013076042826306214,0.7506729973925522,0.0001453167234486598,8000.0,308.31782432787617,10.0,1540.0,0.0004382953999993333,1544000.0,1071.5552208429983,10,0,10,14.200000000000001,49.411111111111104,0.0,0.08662923177083333,0.00012506321554141953,1544000.0,0.00034602762118855773,8000.0,8000.0,1544000.0,0,8000.0,160512,144141,1938817320,10057080,8015.1579904394475,30959104,1374798.7904517453,21950.60613750629,30959104,0.0,-0.29572034,128.0,6.652324,0.0003,1.0,-0.1557144,-0.27346858,160512,193.0,144141,6.165964,0.014992141,3.4171876907348633,170.83568,21950.5890023506,0.17774523719721758,8.360584022464122e-06,4.833818589480234e-05,2.520282469381288e-06,1.7375920385024266e-05,1.66576523652146e-06,1.3801588426508328e-05,4.651845672000643e-05,0.00013781155795606752,5.418206246014598e-05,1.81347306361002e-06,2.3959924227224774e-05,0.05745706932195196,0.0003632781379452058,1.7474617847430538e-05,0.08269106317498182,0.03376168175720154,0.003107433101716606,5.0605651295633975e-06,9.165701435407815e-05
1,1552000.0,False,194,0a60e_00000,2025-11-25_10-26-13,1764033973,6.461321592330933,1570.3739247322083,40676,DESKTOP-M8HSDGN,172.28.117.198,1570.3739247322083,194,6.733535402714486,1.4200871711605564e-05,6.733198527775221,0.8200091135911037,5.907172086887859,0.004332492495324311,193.0,180.84650118641872,0.00012963007924075994,0.7503555746666273,0.00014451645846880792,8000.0,180.84650118641872,10.0,1550.0,0.0004382953999993333,1552000.0,1080.5368090930813,10,0,10,15.15,49.4,0.0,0.086181640625,0.00012410403466829096,1552000.0,0.0003429496691735086,8000.0,8000.0,1552000.0,0,8000.0,160512,144141,1948874400,10057080,8015.206410535053,31119616,1383555.9086727682,22089.94686022477,31119616,0.0,-0.28830767,128.0,5.803473,0.0003,1.0,0.050801575,-0.056613088,160512,194.0,144141,6.0211277,0.0144504635,3.4171876907348633,248.69603,22089.928817057917,0.1782045570852392,8.254032995381808e-06,4.8217308853699014e-05,2.5248209847709934e-06,1.7217784755057955e-05,1.681956775466907e-06,1.3530707697356032e-05,4.625821425157643e-05,0.00013732554880833208,5.350288147859949e-05,1.8230322387116538e-06,2.350062059618856e-05,0.05742918722873919,0.0003621355565607626,1.7449731666647467e-05,0.08317403942323089,0.0337666567896238,0.0031082481806922403,5.0520894738310635e-06,9.177337420537267e-05
1,1560000.0,False,195,0a60e_00000,2025-11-25_10-26-26,1764033986,12.929015159606934,1583.3029398918152,40676,DESKTOP-M8HSDGN,172.28.117.198,1583.3029398918152,195,6.7298908431273485,1.4234042988165065e-05,6.729552841307467,0.8200060695351952,5.903532450758976,0.004329769410371886,194.0,701.0901728008555,0.00012989992519347738,0.7503465603339612,0.0001432672891101854,8000.0,701.0901728008555,10.0,1560.0,0.0004382953999993333,1560000.0,1087.7942181318253,10,0,10,12.21111111111111,49.4,0.0022222222222222222,0.085205078125,0.00012352242599822342,1560000.0,0.0003396786431331108,8000.0,8000.0,1560000.0,0,8000.0,160256,144141,1958902920,10028520,8015.154346429703,31279872,1392714.104348477,22237.248587424157,31279872,0.0,-0.035166383,128.0,7.434414,0.0003,1.0,-0.0043598413,-0.13319242,160256,195.0,144141,7.1361504,0.015945401,3.4171876907348633,195.73921,22237.232869914424,0.1785972672043804,8.276232126846184e-06,4.8059671694364e-05,2.5073781810922612e-06,1.7245437844966435e-05,1.716124824865955e-06,1.3572993382534866e-05,4.576363095441671e-05,0.00013585076276704622,5.3196249432485595e-05,1.7658616011311343e-06,2.332890215203732e-05,0.057389764126452476,0.00036111750099461905,1.7433774355922168e-05,0.08362476592900053,0.03375377191173326,0.0031043870088868684,5.047968579521301e-06,9.155587046594047e-05
1,1568000.0,False,196,0a60e_00000,2025-11-25_10-26-34,1764033994,7.53440260887146,1590.8373425006866,40676,DESKTOP-M8HSDGN,172.28.117.198,1590.8373425006866,196,6.737861039316077,1.4199872555758174e-05,6.737523645614386,0.8207234227698462,5.910777238401384,0.004331274016267158,195.0,701.255547876676,0.00013233434287947482,0.7506586071586199,0.00015103594686537977,8000.0,701.255547876676,0.0,1560.0,0.0004382953999993333,1568000.0,1064.0572177892082,10,0,10,19.839999999999996,49.39999999999999,0.003,0.085205078125,0.00012762097265531667,1568000.0,0.0003526627295308295,8000.0,8000.0,1568000.0,0,8000.0,160256,144141,1968931440,10028520,8015.102802965406,31440128,1358554.591596886,21692.299149652586,31440128,0.0,-0.08403087,128.0,7.1337414,0.0003,1.0,0.008613929,-0.12072916,160256,196.0,144141,5.6694827,0.016974676,3.4171876907348633,154.18295,21692.283938975885,0.1782132064723384,8.546151106348362e-06,4.911249682769199e-05,2.566131389834033e-06,1.7691318559934017e-05,1.72178797032417e-06,1.3922970622552943e-05,4.7107101215387886e-05,0.00014107929463740048,5.5051444466643746e-05,1.933386828960702e-06,2.4341674697835273e-05,0.05733840815518569,0.00036391947598860946,1.7423956609632906e-05,0.0832210981597041,0.03382731612262175,0.0030999666587958833,5.03306889034616e-06,9.126096175966292e-05
1,1576000.0,False,197,0a60e_00000,2025-11-25_10-26-40,1764034000,6.453351259231567,1597.2906937599182,40676,DESKTOP-M8HSDGN,172.28.117.198,1597.2906937599182,197,6.734943902312909,1.4177383835079568e-05,6.734606789698242,0.8206562263721464,5.9079405008173635,0.0043228040161012345,196.0,501.73385443008704,0.0001375606990537675,0.7506434676670339,0.00015269539686930516,8000.0,501.73385443008704,10.0,1570.0,0.0004382953999993333,1576000.0,1064.3262725841842,10,0,10,14.766666666666667,49.4,0.0011111111111111111,0.085205078125,0.00013135590784121964,1576000.0,0.0003624926358022523,8000.0,8000.0,1576000.0,0,8000.0,160512,144141,1978988520,10057080,8015.151774935752,31600640,1368227.4674692345,21846.20381847549,31600640,0.0,-0.011807084,128.0,7.6625023,0.0003,1.0,-0.045942727,-0.1784433,160512,197.0,144141,7.7226896,0.016351322,3.4171876907348633,354.72726,21846.186523373035,0.1787428962276093,8.685541426946643e-06,4.9972959504507696e-05,2.6926362189536576e-06,1.8258780390251654e-05,1.769769212272564e-06,1.4305942602388041e-05,4.8552683263821775e-05,0.0001440761907531021,5.6215709153341345e-05,1.930917747957211e-06,2.5224162059976246e-05,0.057308809773635366,0.00036319759123160897,1.7405637040805517e-05,0.0837594408181064,0.03384914249139401,0.003099714752209684,5.020188201024138e-06,9.138344214134355e-05
